DayOfWeek,DepTime,TaxiOut,DepTime_Min
1,919.0,38.0,559.0
1,1826.0,32.0,1106.0
1,1828.0,36.0,1108.0
1,827.0,23.0,507.0
1,1106.0,23.0,666.0
1,1528.0,23.0,928.0
1,1914.0,24.0,1154.0
1,1434.0,27.0,874.0
1,902.0,22.0,542.0
1,1441.0,31.0,881.0
1,1615.0,24.0,975.0
1,1954.0,22.0,1194.0
1,1603.0,20.0,963.0
1,1053.0,25.0,653.0
1,1522.0,45.0,922.0
1,904.0,39.0,544.0
1,1953.0,34.0,1193.0
1,725.0,20.0,445.0
1,1359.0,19.0,839.0
1,751.0,80.0,471.0
1,1339.0,21.0,819.0
1,1830.0,44.0,1110.0
1,1542.0,21.0,942.0
1,1510.0,25.0,910.0
1,1110.0,25.0,670.0
1,1854.0,27.0,1134.0
1,847.0,36.0,527.0
1,1257.0,17.0,777.0
1,1342.0,23.0,822.0
1,1603.0,32.0,963.0
1,643.0,18.0,403.0
1,2201.0,42.0,1321.0
1,1626.0,24.0,986.0
1,1545.0,21.0,945.0
1,848.0,26.0,528.0
1,914.0,56.0,554.0
1,916.0,35.0,556.0
1,1827.0,26.0,1107.0
1,658.0,15.0,418.0
1,1729.0,25.0,1049.0
1,2009.0,28.0,1209.0
1,1246.0,20.0,766.0
1,1659.0,24.0,1019.0
1,1300.0,19.0,780.0
1,2151.0,26.0,1311.0
1,843.0,55.0,523.0
1,1047.0,16.0,647.0
1,1448.0,22.0,888.0
1,2302.0,27.0,1382.0
1,2123.0,25.0,1283.0
1,908.0,23.0,548.0
1,1819.0,42.0,1099.0
1,2025.0,29.0,1225.0
1,1954.0,24.0,1194.0
1,1444.0,33.0,884.0
1,1406.0,29.0,846.0
1,1611.0,26.0,971.0
1,738.0,18.0,458.0
1,1040.0,19.0,640.0
1,907.0,35.0,547.0
1,1239.0,19.0,759.0
1,1218.0,19.0,738.0
1,534.0,15.0,334.0
1,2126.0,21.0,1286.0
1,2012.0,23.0,1212.0
1,1622.0,27.0,982.0
1,1455.0,25.0,895.0
1,925.0,32.0,565.0
1,1328.0,18.0,808.0
1,914.0,27.0,554.0
1,1329.0,25.0,809.0
1,1053.0,28.0,653.0
1,2014.0,18.0,1214.0
1,2003.0,18.0,1203.0
1,1057.0,30.0,657.0
1,1546.0,25.0,946.0
1,1438.0,16.0,878.0
1,1108.0,43.0,668.0
1,923.0,37.0,563.0
1,2049.0,21.0,1249.0
1,2021.0,26.0,1221.0
1,1817.0,26.0,1097.0
1,1513.0,23.0,913.0
1,1838.0,37.0,1118.0
1,709.0,24.0,429.0
1,1008.0,16.0,608.0
1,937.0,27.0,577.0
1,1306.0,37.0,786.0
1,2054.0,18.0,1254.0
1,926.0,26.0,566.0
7,836.0,58.0,516.0
7,1716.0,25.0,1036.0
7,1303.0,30.0,783.0
7,1618.0,18.0,978.0
7,2153.0,24.0,1313.0
7,1440.0,23.0,880.0
7,1616.0,37.0,976.0
7,1625.0,42.0,985.0
7,1220.0,39.0,740.0
7,2044.0,36.0,1244.0
7,1420.0,11.0,860.0
7,1654.0,29.0,1014.0
7,1303.0,23.0,783.0
7,2108.0,23.0,1268.0
7,2132.0,26.0,1292.0
7,1826.0,40.0,1106.0
7,1120.0,114.0,680.0
7,1911.0,28.0,1151.0
7,2030.0,41.0,1230.0
7,1826.0,42.0,1106.0
7,1952.0,78.0,1192.0
7,905.0,53.0,545.0
7,1429.0,24.0,869.0
7,714.0,44.0,434.0
7,1444.0,26.0,884.0
7,1716.0,23.0,1036.0
7,1549.0,22.0,949.0
7,711.0,26.0,431.0
7,935.0,47.0,575.0
7,1448.0,15.0,888.0
7,1435.0,19.0,875.0
7,722.0,80.0,442.0
7,1802.0,27.0,1082.0
7,2300.0,21.0,1380.0
7,715.0,55.0,435.0
7,902.0,34.0,542.0
7,926.0,59.0,566.0
7,1829.0,34.0,1109.0
7,1043.0,23.0,643.0
7,1843.0,41.0,1123.0
7,1916.0,33.0,1156.0
7,956.0,40.0,596.0
7,1732.0,24.0,1052.0
7,1756.0,30.0,1076.0
7,1109.0,74.0,669.0
7,1002.0,38.0,602.0
7,1206.0,29.0,726.0
7,852.0,43.0,532.0
7,1647.0,23.0,1007.0
7,1133.0,32.0,693.0
7,729.0,32.0,449.0
7,2029.0,34.0,1229.0
7,1710.0,37.0,1030.0
7,954.0,44.0,594.0
7,1146.0,62.0,706.0
7,1750.0,19.0,1070.0
7,934.0,37.0,574.0
7,910.0,80.0,550.0
7,2029.0,30.0,1229.0
7,903.0,71.0,543.0
7,1951.0,28.0,1191.0
7,1717.0,22.0,1037.0
7,1810.0,62.0,1090.0
7,1029.0,33.0,629.0
7,2039.0,34.0,1239.0
7,2027.0,34.0,1227.0
7,1653.0,19.0,1013.0
7,2021.0,30.0,1221.0
7,1125.0,21.0,685.0
7,1340.0,30.0,820.0
7,1214.0,38.0,734.0
7,2031.0,42.0,1231.0
7,1113.0,75.0,673.0
7,1424.0,13.0,864.0
7,2118.0,36.0,1278.0
7,1347.0,24.0,827.0
7,647.0,55.0,407.0
7,1149.0,52.0,709.0
7,854.0,73.0,534.0
7,855.0,47.0,535.0
7,1045.0,29.0,645.0
7,712.0,68.0,432.0
7,1417.0,26.0,857.0
7,1940.0,22.0,1180.0
7,50.0,24.0,50.0
7,1135.0,65.0,695.0
7,2130.0,25.0,1290.0
7,1923.0,29.0,1163.0
7,1402.0,76.0,842.0
7,1959.0,39.0,1199.0
7,1134.0,65.0,694.0
7,2133.0,57.0,1293.0
7,1337.0,20.0,817.0
7,1629.0,58.0,989.0
7,2037.0,38.0,1237.0
7,1449.0,17.0,889.0
7,1143.0,26.0,703.0
7,716.0,56.0,436.0
7,2240.0,22.0,1360.0
7,902.0,37.0,542.0
7,1831.0,20.0,1111.0
7,2113.0,26.0,1273.0
7,1949.0,25.0,1189.0
7,1958.0,26.0,1198.0
7,1124.0,20.0,684.0
7,2007.0,33.0,1207.0
7,714.0,64.0,434.0
7,756.0,65.0,476.0
7,1029.0,35.0,629.0
7,1955.0,29.0,1195.0
7,2327.0,29.0,1407.0
7,1426.0,23.0,866.0
7,1438.0,18.0,878.0
7,1446.0,79.0,886.0
7,1638.0,29.0,998.0
7,1631.0,25.0,991.0
7,1511.0,22.0,911.0
7,939.0,39.0,579.0
7,33.0,26.0,33.0
7,758.0,41.0,478.0
7,1825.0,48.0,1105.0
7,1113.0,68.0,673.0
7,1445.0,23.0,885.0
7,1836.0,39.0,1116.0
7,1026.0,38.0,626.0
7,1319.0,20.0,799.0
7,1339.0,26.0,819.0
7,2146.0,33.0,1306.0
7,927.0,128.0,567.0
7,1621.0,29.0,981.0
7,917.0,27.0,557.0
7,927.0,43.0,567.0
4,929.0,26.0,569.0
4,1554.0,18.0,954.0
4,842.0,22.0,522.0
4,903.0,32.0,543.0
4,913.0,38.0,553.0
4,1816.0,25.0,1096.0
4,1546.0,20.0,946.0
4,659.0,21.0,419.0
4,1302.0,24.0,782.0
4,2005.0,35.0,1205.0
4,1425.0,29.0,865.0
4,1703.0,24.0,1023.0
4,843.0,19.0,523.0
4,1057.0,38.0,657.0
4,1414.0,30.0,854.0
4,2132.0,25.0,1292.0
4,2110.0,18.0,1270.0
4,903.0,28.0,543.0
4,1828.0,50.0,1108.0
4,2023.0,13.0,1223.0
4,1259.0,37.0,779.0
4,2015.0,36.0,1215.0
4,1433.0,38.0,873.0
4,1430.0,18.0,870.0
4,1613.0,22.0,973.0
4,732.0,17.0,452.0
4,1033.0,27.0,633.0
4,703.0,18.0,423.0
4,1244.0,10.0,764.0
4,1054.0,37.0,654.0
4,537.0,19.0,337.0
4,1809.0,37.0,1089.0
4,2022.0,37.0,1222.0
4,1627.0,32.0,987.0
4,1300.0,30.0,780.0
4,902.0,26.0,542.0
4,1302.0,56.0,782.0
4,846.0,22.0,526.0
4,1252.0,44.0,772.0
4,1132.0,20.0,692.0
4,2136.0,18.0,1296.0
4,1103.0,27.0,663.0
4,1538.0,18.0,938.0
4,1954.0,27.0,1194.0
4,1042.0,23.0,642.0
4,1441.0,28.0,881.0
4,1449.0,24.0,889.0
4,1118.0,24.0,678.0
4,927.0,21.0,567.0
4,1948.0,34.0,1188.0
4,1954.0,29.0,1194.0
4,914.0,23.0,554.0
4,1819.0,36.0,1099.0
4,1300.0,32.0,780.0
4,1811.0,21.0,1091.0
4,727.0,20.0,447.0
4,917.0,28.0,557.0
4,929.0,27.0,569.0
4,1039.0,29.0,639.0
4,2032.0,20.0,1232.0
4,932.0,38.0,572.0
3,1926.0,25.0,1166.0
3,727.0,32.0,447.0
3,1645.0,20.0,1005.0
3,1139.0,31.0,699.0
3,1314.0,29.0,794.0
3,1924.0,26.0,1164.0
3,1256.0,26.0,776.0
3,1653.0,26.0,1013.0
3,1111.0,62.0,671.0
3,1633.0,34.0,993.0
3,1126.0,32.0,686.0
3,1457.0,19.0,897.0
3,2028.0,20.0,1228.0
3,1408.0,17.0,848.0
3,1646.0,26.0,1006.0
3,1257.0,21.0,777.0
3,2025.0,34.0,1225.0
3,1849.0,57.0,1129.0
3,1120.0,29.0,680.0
3,2144.0,13.0,1304.0
3,1839.0,29.0,1119.0
3,1500.0,56.0,900.0
3,2039.0,21.0,1239.0
3,918.0,78.0,558.0
3,1156.0,34.0,716.0
3,911.0,61.0,551.0
3,1251.0,35.0,771.0
3,1653.0,18.0,1013.0
3,1755.0,28.0,1075.0
3,1447.0,25.0,887.0
3,916.0,61.0,556.0
3,911.0,83.0,551.0
3,1541.0,53.0,941.0
3,1812.0,21.0,1092.0
3,1517.0,23.0,917.0
3,917.0,70.0,557.0
3,709.0,106.0,429.0
3,1240.0,43.0,760.0
3,1203.0,35.0,723.0
3,2017.0,27.0,1217.0
3,2032.0,26.0,1232.0
3,713.0,65.0,433.0
3,859.0,77.0,539.0
3,2108.0,15.0,1268.0
3,1151.0,40.0,711.0
3,1643.0,21.0,1003.0
3,1210.0,27.0,730.0
3,1348.0,15.0,828.0
3,1842.0,26.0,1122.0
3,942.0,90.0,582.0
3,1146.0,42.0,706.0
3,1809.0,28.0,1089.0
3,1828.0,31.0,1108.0
3,1110.0,36.0,670.0
3,1643.0,23.0,1003.0
3,1757.0,32.0,1077.0
3,1126.0,27.0,686.0
3,1434.0,16.0,874.0
3,1834.0,24.0,1114.0
3,1311.0,19.0,791.0
3,1502.0,25.0,902.0
3,1140.0,31.0,700.0
3,1613.0,17.0,973.0
3,850.0,89.0,530.0
3,1643.0,28.0,1003.0
3,754.0,114.0,474.0
3,1115.0,40.0,675.0
3,723.0,52.0,443.0
3,1729.0,26.0,1049.0
3,917.0,104.0,557.0
3,1810.0,16.0,1090.0
3,1815.0,32.0,1095.0
3,913.0,67.0,553.0
3,922.0,126.0,562.0
3,1854.0,26.0,1134.0
3,1835.0,32.0,1115.0
3,919.0,80.0,559.0
3,1929.0,35.0,1169.0
3,1746.0,33.0,1066.0
3,1832.0,15.0,1112.0
3,1032.0,52.0,632.0
3,2022.0,25.0,1222.0
3,1636.0,23.0,996.0
3,1625.0,12.0,985.0
3,1129.0,51.0,689.0
3,1250.0,14.0,770.0
3,2007.0,24.0,1207.0
3,1307.0,23.0,787.0
3,2001.0,31.0,1201.0
3,1134.0,25.0,694.0
3,1711.0,20.0,1031.0
3,1954.0,36.0,1194.0
3,653.0,51.0,413.0
3,638.0,15.0,398.0
3,1055.0,70.0,655.0
3,851.0,52.0,531.0
3,1850.0,20.0,1130.0
3,1824.0,30.0,1104.0
3,1005.0,71.0,605.0
3,703.0,50.0,423.0
3,1042.0,54.0,642.0
3,2106.0,21.0,1266.0
3,1315.0,57.0,795.0
3,1405.0,14.0,845.0
3,1254.0,26.0,774.0
3,2109.0,27.0,1269.0
3,1819.0,21.0,1099.0
3,558.0,24.0,358.0
3,1505.0,32.0,905.0
3,1943.0,24.0,1183.0
3,1126.0,32.0,686.0
3,1429.0,16.0,869.0
3,855.0,64.0,535.0
3,2005.0,26.0,1205.0
3,1343.0,23.0,823.0
3,1824.0,31.0,1104.0
3,552.0,18.0,352.0
3,1546.0,26.0,946.0
3,1810.0,17.0,1090.0
3,1633.0,24.0,993.0
3,1138.0,48.0,698.0
3,705.0,77.0,425.0
3,1855.0,26.0,1135.0
3,2042.0,20.0,1242.0
3,2009.0,21.0,1209.0
3,917.0,116.0,557.0
3,1826.0,20.0,1106.0
3,1445.0,22.0,885.0
3,1908.0,24.0,1148.0
3,1210.0,27.0,730.0
3,656.0,51.0,416.0
3,729.0,44.0,449.0
3,915.0,116.0,555.0
3,1804.0,40.0,1084.0
3,2038.0,16.0,1238.0
3,758.0,125.0,478.0
3,1209.0,40.0,729.0
3,1536.0,24.0,936.0
3,1852.0,27.0,1132.0
3,1404.0,25.0,844.0
3,901.0,82.0,541.0
3,1451.0,30.0,891.0
3,1627.0,25.0,987.0
3,1955.0,24.0,1195.0
3,1637.0,27.0,997.0
3,1140.0,35.0,700.0
3,1622.0,19.0,982.0
3,907.0,109.0,547.0
3,1613.0,22.0,973.0
3,1119.0,82.0,679.0
3,1426.0,29.0,866.0
3,1843.0,22.0,1123.0
3,1153.0,34.0,713.0
3,1821.0,24.0,1101.0
3,1358.0,18.0,838.0
3,1328.0,14.0,808.0
3,1140.0,45.0,700.0
3,1912.0,37.0,1152.0
3,850.0,100.0,530.0
3,1247.0,28.0,767.0
3,1752.0,20.0,1072.0
3,549.0,15.0,349.0
3,2008.0,28.0,1208.0
3,1636.0,26.0,996.0
3,1156.0,33.0,716.0
3,1543.0,28.0,943.0
3,911.0,62.0,551.0
3,926.0,72.0,566.0
3,1005.0,84.0,605.0
3,1903.0,42.0,1143.0
3,1659.0,17.0,1019.0
3,658.0,51.0,418.0
3,1312.0,22.0,792.0
3,2041.0,35.0,1241.0
3,1238.0,54.0,758.0
3,1744.0,19.0,1064.0
3,2149.0,12.0,1309.0
3,908.0,72.0,548.0
3,1141.0,31.0,701.0
3,1448.0,22.0,888.0
3,1550.0,19.0,950.0
3,916.0,125.0,556.0
3,1820.0,25.0,1100.0
3,2011.0,23.0,1211.0
3,1244.0,24.0,764.0
3,2009.0,32.0,1209.0
3,1509.0,17.0,909.0
3,1713.0,20.0,1033.0
3,1758.0,43.0,1078.0
3,734.0,153.0,454.0
3,1337.0,23.0,817.0
3,705.0,96.0,425.0
3,1250.0,31.0,770.0
3,1211.0,37.0,731.0
3,535.0,19.0,335.0
3,2042.0,21.0,1242.0
3,2058.0,21.0,1258.0
3,1751.0,31.0,1071.0
3,942.0,96.0,582.0
3,1341.0,30.0,821.0
3,1214.0,40.0,734.0
3,1250.0,35.0,770.0
3,1146.0,30.0,706.0
3,1143.0,24.0,703.0
3,1655.0,24.0,1015.0
3,1619.0,20.0,979.0
3,1526.0,58.0,926.0
3,1540.0,39.0,940.0
3,1556.0,16.0,956.0
3,1522.0,24.0,922.0
3,1039.0,52.0,639.0
3,2000.0,27.0,1200.0
3,2000.0,26.0,1200.0
3,905.0,95.0,545.0
3,1843.0,39.0,1123.0
3,1424.0,18.0,864.0
3,1848.0,28.0,1128.0
3,952.0,80.0,592.0
3,956.0,68.0,596.0
3,1210.0,42.0,730.0
3,2032.0,29.0,1232.0
2,1751.0,22.0,1071.0
2,722.0,19.0,442.0
2,1607.0,34.0,967.0
2,1050.0,25.0,650.0
2,1251.0,17.0,771.0
2,1810.0,26.0,1090.0
2,1255.0,22.0,775.0
2,1626.0,20.0,986.0
2,1058.0,30.0,658.0
2,1555.0,23.0,955.0
2,1046.0,36.0,646.0
2,1418.0,18.0,858.0
2,2016.0,20.0,1216.0
2,1355.0,15.0,835.0
2,1559.0,18.0,959.0
2,1248.0,23.0,768.0
2,2005.0,18.0,1205.0
2,1832.0,32.0,1112.0
2,1033.0,19.0,633.0
2,1756.0,45.0,1076.0
2,1759.0,31.0,1079.0
2,1415.0,31.0,855.0
2,1944.0,23.0,1184.0
2,846.0,23.0,526.0
2,1049.0,13.0,649.0
2,855.0,27.0,535.0
2,1245.0,19.0,765.0
2,1426.0,29.0,866.0
2,1610.0,22.0,970.0
2,1424.0,20.0,864.0
2,859.0,43.0,539.0
2,857.0,32.0,537.0
2,1423.0,24.0,863.0
2,1530.0,29.0,930.0
2,1306.0,19.0,786.0
2,845.0,21.0,525.0
2,715.0,23.0,435.0
2,1207.0,21.0,727.0
2,1134.0,19.0,694.0
2,1749.0,21.0,1069.0
2,1958.0,20.0,1198.0
2,855.0,26.0,535.0
2,1954.0,20.0,1194.0
2,945.0,20.0,585.0
2,1554.0,23.0,954.0
2,1101.0,34.0,661.0
2,1251.0,19.0,771.0
2,1804.0,25.0,1084.0
2,910.0,28.0,550.0
2,1110.0,25.0,670.0
2,1757.0,29.0,1077.0
2,1821.0,32.0,1101.0
2,1607.0,24.0,967.0
2,1715.0,16.0,1035.0
2,1025.0,18.0,625.0
2,1419.0,26.0,859.0
2,1804.0,25.0,1084.0
2,858.0,27.0,538.0
2,1414.0,17.0,854.0
2,1104.0,27.0,664.0
2,1532.0,21.0,932.0
2,844.0,33.0,524.0
2,1604.0,17.0,964.0
2,753.0,20.0,473.0
2,1055.0,24.0,655.0
2,732.0,16.0,452.0
2,1711.0,37.0,1031.0
2,913.0,23.0,553.0
2,1052.0,26.0,652.0
2,1752.0,16.0,1072.0
2,851.0,25.0,531.0
2,902.0,24.0,542.0
2,1805.0,54.0,1085.0
2,1834.0,35.0,1114.0
2,912.0,22.0,552.0
2,1823.0,26.0,1103.0
2,1658.0,16.0,1018.0
2,1746.0,16.0,1066.0
2,924.0,27.0,564.0
2,2016.0,11.0,1216.0
2,1600.0,39.0,960.0
2,1608.0,26.0,968.0
2,1030.0,29.0,630.0
2,1242.0,12.0,762.0
2,1802.0,14.0,1082.0
2,1033.0,25.0,633.0
2,1954.0,24.0,1194.0
2,1045.0,26.0,645.0
2,1301.0,24.0,781.0
2,1945.0,18.0,1185.0
2,650.0,17.0,410.0
2,647.0,22.0,407.0
2,1038.0,21.0,638.0
2,847.0,20.0,527.0
2,1816.0,30.0,1096.0
2,1807.0,17.0,1087.0
2,918.0,23.0,558.0
2,708.0,21.0,428.0
2,1029.0,17.0,629.0
2,1812.0,36.0,1092.0
2,1045.0,24.0,645.0
2,1356.0,21.0,836.0
2,1110.0,23.0,670.0
2,2011.0,15.0,1211.0
2,1807.0,16.0,1087.0
2,558.0,17.0,358.0
2,1352.0,14.0,832.0
2,1937.0,24.0,1177.0
2,1055.0,34.0,655.0
2,1427.0,31.0,867.0
2,848.0,24.0,528.0
2,2042.0,17.0,1242.0
2,1312.0,25.0,792.0
2,1806.0,47.0,1086.0
2,548.0,15.0,348.0
2,1427.0,21.0,867.0
2,1809.0,25.0,1089.0
2,1433.0,53.0,873.0
2,1049.0,23.0,649.0
2,704.0,19.0,424.0
2,1811.0,21.0,1091.0
2,1927.0,22.0,1167.0
2,1959.0,25.0,1199.0
2,854.0,27.0,534.0
2,1806.0,52.0,1086.0
2,1356.0,22.0,836.0
2,1752.0,22.0,1072.0
2,1032.0,21.0,632.0
2,658.0,19.0,418.0
2,726.0,19.0,446.0
2,905.0,32.0,545.0
2,1808.0,31.0,1088.0
2,1803.0,19.0,1083.0
2,754.0,44.0,474.0
2,1057.0,16.0,657.0
2,1411.0,19.0,851.0
2,1754.0,44.0,1074.0
2,1258.0,18.0,778.0
2,845.0,27.0,525.0
2,1422.0,20.0,862.0
2,1610.0,29.0,970.0
2,1936.0,21.0,1176.0
2,1558.0,22.0,958.0
2,1057.0,23.0,657.0
2,1357.0,59.0,837.0
2,943.0,24.0,583.0
2,1537.0,24.0,937.0
2,717.0,15.0,437.0
2,1327.0,21.0,807.0
2,1608.0,17.0,968.0
2,1101.0,42.0,661.0
2,1809.0,51.0,1089.0
2,1353.0,17.0,833.0
2,1252.0,21.0,772.0
2,1048.0,17.0,648.0
2,1815.0,36.0,1095.0
2,835.0,18.0,515.0
2,1239.0,22.0,759.0
2,1648.0,22.0,1008.0
2,553.0,19.0,353.0
2,2004.0,19.0,1204.0
2,1607.0,31.0,967.0
2,914.0,19.0,554.0
2,1543.0,23.0,943.0
2,839.0,22.0,519.0
2,855.0,24.0,535.0
2,908.0,23.0,548.0
2,1809.0,26.0,1089.0
2,1536.0,22.0,936.0
2,656.0,20.0,416.0
2,1307.0,33.0,787.0
2,2000.0,21.0,1200.0
2,1229.0,14.0,749.0
2,1733.0,16.0,1053.0
2,840.0,18.0,520.0
2,1034.0,20.0,634.0
2,1429.0,20.0,869.0
2,1528.0,23.0,928.0
2,903.0,22.0,543.0
2,1808.0,37.0,1088.0
2,1956.0,21.0,1196.0
2,1239.0,18.0,759.0
2,1950.0,20.0,1190.0
2,553.0,20.0,353.0
2,1428.0,31.0,868.0
2,1354.0,26.0,834.0
2,1605.0,31.0,965.0
2,740.0,16.0,460.0
2,1023.0,22.0,623.0
2,700.0,18.0,420.0
2,1244.0,15.0,764.0
2,1051.0,23.0,651.0
2,535.0,14.0,335.0
2,1813.0,37.0,1093.0
2,2002.0,18.0,1202.0
2,1615.0,26.0,975.0
2,1235.0,16.0,755.0
2,858.0,26.0,538.0
2,1254.0,28.0,774.0
2,840.0,28.0,520.0
2,1252.0,21.0,772.0
2,1031.0,24.0,631.0
2,1027.0,17.0,627.0
2,1531.0,18.0,931.0
2,1610.0,28.0,970.0
2,1033.0,33.0,633.0
2,1436.0,25.0,876.0
2,1543.0,24.0,943.0
2,1424.0,15.0,864.0
2,923.0,22.0,563.0
2,1931.0,18.0,1171.0
2,1948.0,19.0,1188.0
2,852.0,31.0,532.0
2,1814.0,38.0,1094.0
2,1257.0,31.0,777.0
2,1815.0,27.0,1095.0
2,707.0,17.0,427.0
2,901.0,29.0,541.0
2,919.0,28.0,559.0
2,1035.0,20.0,635.0
2,2016.0,23.0,1216.0
1,1844.0,29.0,1124.0
1,727.0,21.0,447.0
1,1615.0,26.0,975.0
1,1040.0,34.0,640.0
1,1254.0,20.0,774.0
1,1817.0,33.0,1097.0
1,2111.0,25.0,1271.0
1,1239.0,25.0,759.0
1,1616.0,15.0,976.0
1,1054.0,35.0,654.0
1,1610.0,17.0,970.0
1,1035.0,24.0,635.0
1,1414.0,17.0,854.0
1,2021.0,29.0,1221.0
1,1405.0,16.0,845.0
1,1607.0,17.0,967.0
1,1252.0,19.0,772.0
1,2008.0,82.0,1208.0
1,1953.0,26.0,1193.0
1,1813.0,32.0,1093.0
1,1038.0,26.0,638.0
1,1757.0,19.0,1077.0
1,2000.0,32.0,1200.0
1,1758.0,23.0,1078.0
1,1408.0,22.0,848.0
1,1957.0,31.0,1197.0
1,852.0,26.0,532.0
1,1051.0,22.0,651.0
1,1101.0,22.0,661.0
1,854.0,49.0,534.0
1,725.0,18.0,445.0
1,1435.0,20.0,875.0
1,1630.0,22.0,990.0
1,1430.0,22.0,870.0
1,738.0,20.0,458.0
1,856.0,26.0,536.0
1,2000.0,33.0,1200.0
1,855.0,32.0,535.0
1,1417.0,20.0,857.0
1,1243.0,24.0,763.0
1,849.0,24.0,529.0
1,714.0,22.0,434.0
1,1202.0,25.0,722.0
1,1156.0,28.0,716.0
1,1755.0,26.0,1075.0
1,2001.0,44.0,1201.0
1,725.0,16.0,445.0
1,857.0,45.0,537.0
1,1959.0,33.0,1199.0
1,914.0,42.0,554.0
1,1558.0,52.0,958.0
1,1057.0,27.0,657.0
1,1259.0,32.0,779.0
1,1807.0,48.0,1087.0
1,908.0,42.0,548.0
1,1113.0,34.0,673.0
1,1759.0,48.0,1079.0
1,1825.0,35.0,1105.0
1,918.0,24.0,558.0
1,1612.0,19.0,972.0
1,1717.0,17.0,1037.0
1,1643.0,20.0,1003.0
1,1042.0,25.0,642.0
1,1421.0,22.0,861.0
1,1806.0,20.0,1086.0
1,858.0,37.0,538.0
1,1417.0,16.0,857.0
1,1100.0,32.0,660.0
1,1527.0,31.0,927.0
1,704.0,19.0,424.0
1,849.0,27.0,529.0
1,1554.0,18.0,954.0
1,801.0,21.0,481.0
1,1044.0,36.0,644.0
1,723.0,22.0,443.0
1,1951.0,30.0,1191.0
1,1655.0,18.0,1015.0
1,954.0,22.0,594.0
1,1054.0,29.0,654.0
1,1757.0,21.0,1077.0
1,850.0,22.0,530.0
1,904.0,34.0,544.0
1,1803.0,35.0,1083.0
1,1820.0,33.0,1100.0
1,902.0,27.0,542.0
1,1825.0,32.0,1105.0
1,1650.0,19.0,1010.0
1,1751.0,23.0,1071.0
1,1550.0,17.0,950.0
1,924.0,25.0,564.0
1,2015.0,26.0,1215.0
1,1600.0,23.0,960.0
1,1155.0,24.0,715.0
1,1613.0,22.0,973.0
1,1955.0,24.0,1195.0
1,1047.0,32.0,647.0
1,1238.0,19.0,758.0
1,1815.0,30.0,1095.0
1,1032.0,23.0,632.0
1,1106.0,24.0,666.0
1,1302.0,23.0,782.0
1,1953.0,31.0,1193.0
1,655.0,33.0,415.0
1,1310.0,22.0,790.0
1,647.0,15.0,407.0
1,1044.0,26.0,644.0
1,845.0,17.0,525.0
1,842.0,14.0,522.0
1,1828.0,30.0,1108.0
1,1838.0,25.0,1118.0
1,919.0,22.0,559.0
1,713.0,18.0,433.0
1,1035.0,17.0,635.0
1,1818.0,43.0,1098.0
1,1053.0,28.0,653.0
1,1354.0,32.0,834.0
1,1833.0,31.0,1113.0
1,1106.0,24.0,666.0
1,1613.0,20.0,973.0
1,2012.0,26.0,1212.0
1,1854.0,20.0,1134.0
1,554.0,16.0,354.0
1,1349.0,18.0,829.0
1,1946.0,30.0,1186.0
1,1100.0,32.0,660.0
1,1426.0,16.0,866.0
1,852.0,36.0,532.0
1,2003.0,28.0,1203.0
1,1311.0,25.0,791.0
1,1807.0,31.0,1087.0
1,553.0,23.0,353.0
1,1429.0,26.0,869.0
1,1757.0,31.0,1077.0
1,1443.0,23.0,883.0
1,1048.0,22.0,648.0
1,710.0,20.0,430.0
1,1817.0,31.0,1097.0
1,852.0,25.0,532.0
1,1807.0,26.0,1087.0
1,2056.0,20.0,1256.0
1,1359.0,27.0,839.0
1,1941.0,25.0,1181.0
1,1755.0,27.0,1075.0
1,1024.0,15.0,624.0
1,1749.0,25.0,1069.0
1,700.0,30.0,420.0
1,735.0,21.0,455.0
1,913.0,28.0,553.0
1,1816.0,26.0,1096.0
1,1806.0,26.0,1086.0
1,749.0,17.0,469.0
1,1109.0,20.0,669.0
1,1408.0,21.0,848.0
1,1758.0,44.0,1078.0
1,1256.0,19.0,776.0
1,847.0,17.0,527.0
1,1419.0,29.0,859.0
1,1613.0,22.0,973.0
1,1939.0,28.0,1179.0
1,1600.0,18.0,960.0
1,1058.0,28.0,658.0
1,1356.0,37.0,836.0
1,903.0,48.0,543.0
1,1956.0,34.0,1196.0
1,705.0,26.0,425.0
1,1339.0,19.0,819.0
1,735.0,21.0,455.0
1,1053.0,29.0,653.0
1,1808.0,22.0,1088.0
1,1352.0,25.0,832.0
1,1255.0,23.0,775.0
1,1104.0,26.0,664.0
1,1852.0,22.0,1132.0
1,845.0,14.0,525.0
1,1256.0,32.0,776.0
1,1237.0,22.0,757.0
1,1401.0,40.0,841.0
1,552.0,15.0,352.0
1,2013.0,29.0,1213.0
1,1611.0,21.0,971.0
1,911.0,35.0,551.0
1,1540.0,29.0,940.0
1,843.0,18.0,523.0
1,857.0,25.0,537.0
1,911.0,32.0,551.0
1,1814.0,40.0,1094.0
1,1534.0,16.0,934.0
1,656.0,20.0,416.0
1,1308.0,24.0,788.0
1,2018.0,35.0,1218.0
1,1234.0,24.0,754.0
1,1703.0,24.0,1023.0
1,1240.0,23.0,760.0
1,2124.0,20.0,1284.0
1,842.0,27.0,522.0
1,1047.0,21.0,647.0
1,1441.0,23.0,881.0
1,2120.0,20.0,1280.0
1,2103.0,24.0,1263.0
1,901.0,45.0,541.0
1,1815.0,33.0,1095.0
